Brand,Instrument,GFS Item #,title,Web Description,url
Orbeco-Hellige,Orbeco-Hellige Turbidity Instruments. ,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Orbeco-Hellige,Orbeco-Hellige Turbidity Instruments. ,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Orbeco-Hellige,Orbeco-Hellige Turbidity Instruments. ,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8411,"20 NTU For Rosemount Clarity II EPA 180.1 Online Meter, Amco Clear Turbidity Standard",For Rosemount Clarity II EPA 180.1 Online Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-20-ntu-for-rosemount-8411
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8417,"Calibration Kit, For Rosemount Clarity II ISO 7027 Instrument, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 20 NTU standards for Rosemount Clarity II EPA 180.1 Online Turbidimeter. Available as a primary calibration standards and deluxe kit containing primary calibration standards, spout, and wash bottle.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-rosemount-clarity-i-8417
Rosemount,Rosemount Clarity II EPA 180.1 Online Turbidimeter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8412,"20 FNU For Rosemount Clarity II ISO 7027 Online Meter, Amco Clear Turbidity Standard",For Rosemount Clarity II ISO 7027 Online Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-20-fnu-for-rosemount-8412
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8418,"Calibration Kit, For Rosemount Clarity II ISO 7027 Instrument, Amco Clear Turbidity Kit","Calibration kit containing 0.0 and 20 NTU standards for Rosemount Clarity II ISO 7027 Online Turbidimeter. Available as a primary calibration standards and deluxe kit containing primary calibration standards, spout, and wash bottle.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-rosemount-clarity-i-8418
Rosemount,Rosemount Clarity II ISO 7027 Online Turbidimeter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8052,"1 NTU For Thermo Scientific AQ 4500, Amco Clear Turbidity Standard",For Thermo Scientific Orion AQ4500 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-1-ntu-for-thermo-sci-8052
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8054,"10 NTU, Thermo Scientific AQ 4500, Amco Clear Turbidity Standard",For Thermo Scientific Orion AQ4500 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-10-ntu-for-thermo-sc-8054
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8056,"100 NTU, Thermo Scientific AQ 4500, Amco Clear Turbidity Standard",For Thermo Scientific Orion AQ4500 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-100-ntu-for-thermo-s-8056
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8058,"1000 NTU, Thermo Scientific AQ 4500, Amco Clear Turbidity Standard",For Thermo Scientific Orion AQ4500 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-1000-ntu-for-thermo-8058
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Thermo Scientific Orion,Thermo Scientific Orion AQ4500 Turbidimeter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8545,"10 NTU, Turner Aquafluor, Amco Clear Turbidity Standard",For Turner AquaFluor Handheld Fluorometer/Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-10-ntu-for-turner-aq-8545
Turner AquaFluor,Turner AquaFluor Handheld Fluorometer/Turbidimeter.,8546,"100 NTU, Turner Aquafluor, Amco Clear Turbidity Standard",For Turner AquaFluor Handheld Fluorometer/Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-100-ntu-for-turner-a-8546
Turner C3,Turner C3 Turbidimeter.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Turner C3,Turner C3 Turbidimeter.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Turner C3,Turner C3 Turbidimeter.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Turner C3,Turner C3 Turbidimeter.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Turner C3,Turner C3 Turbidimeter.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Turner C3,Turner C3 Turbidimeter.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Turner C3,Turner C3 Turbidimeter.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Turner C3,Turner C3 Turbidimeter.,8506,"10 NTU, Turner C3 Turbidimeter, Amco Clear Turbidity Standard",For Turner C3 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-10-ntu-for-turner-c3-8506
Turner C3,Turner C3 Turbidimeter.,8507,"100 NTU, Turner C3 Turbidimeter, Amco Clear Turbidity Standard",For Turner C3 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-100-ntu-for-turner-c-8507
Turner C3,Turner C3 Turbidimeter.,8619,"20 NTU, Turner C3 Turbidimeter, Amco Clear Turbidity Standard",For Turner C3 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-20-ntu-for-turner-c3-8619
Turner C3,Turner C3 Turbidimeter.,8620,"1000 NTU, Turner C3 Turbidimeter, Amco Clear Turbidity Standard",For Turner C3 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-1000-ntu-for-turner-8620
Turner C3,Turner C3 Turbidimeter.,8621,"3000 NTU, Turner C3 Turbidimeter, Amco Clear Turbidity Standard",For Turner C3 Turbidimeter.,https://www.gfschemicals.com/amco-clear-turbidity-standard-3000-ntu-for-turner-8621
Turner Trilogy,Turner Trilogy Instrument.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Turner Trilogy,Turner Trilogy Instrument.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
